text_id,text,task_2
60c5d6bf5659ea5e55df03f7,Of all options open to Government this is the worst   #Auspol #IndiaCovidCrisis,HATE
60c5d6bf5659ea5e55defbf8,@RFrostbeard @TheCriticalDri2 Oh haha made me look a right twat  my bad,PRFN
60c5d6bf5659ea5e55df03aa,@mygovindia @MIBIndia @PIBIndia @MoHFWINDIA @drharshvardhan with these speed in no time indians will be reduced to 50  strength of population and its a shame for us indians bcoz govt doesnt have any ð·ð#ResignModi,HATE
60c5d6bf5659ea5e55def945,What the hell       #COVID19 #CovidVaccine #COVIDEmergency2021 #Corona #Corona2ndWave ,HATE
60c5d6bf5659ea5e55defb8f,Need an air con in this fucking house peeling my bollocks off my leg every 5 mins,PRFN
60c5d6bf5659ea5e55def8e8,@CryptoDyudester @krishimehta13 @BeingHumor @zoobear @srinivasiyc Shame on you  Don't you know @krishimehta13 's father ran away when he was born because he couldn't bear the sight of his son's donkey face  How dare you mock him ,OFFN
60c5d6bf5659ea5e55defdc8,Cuz I know that kind of person         if we should talk of him in these terms  Doesn't have what a man has to have between his legs I know for sure that he won't do nothing      Because if I want to confront me  I live at San Pascual 206 Did you hear me motherfucker    ,PRFN
60c5d6bf5659ea5e55def8c3,@manoramaonline Shame on people who are still supporting her    including Manorama  keeping MUM #ArrestMamata #BengalBurning #BengalViolence ,OFFN
60c5d6bf5659ea5e55def4da,@globaltimesnews You bastard Fucking chinese chinki  Shame on you  You are responsible for this chinese virus from #Wuhan @USAndIndia @EOIBeijing #China #chineseVirus @ZeeNews @AajTak @indiatvnews ,OFFN
60c5d6bf5659ea5e55df033c,This is nothing     but the pathetic situation of India  This shows the failure of govt  Just imagine the situation of doctors    day by day thousands of deadbodies passing infront of them    can't do anything   #IndiaCovidCrisis  #failuremodigovt ,HATE
60c5d6bf5659ea5e55def90f,@wearamaskdumbas Make me wanker ,PRFN
60c5d6bf5659ea5e55df0270,@semubhatt Elections are not important  Only the #ChineseVirus is And news channels now announcement will not do counting shows tomorrow  How stupid can people get,HATE
60c5d6bf5659ea5e55df008f,People are dying in india and central government is planning for central vista    Really do not know how human can think about it   Shame    #ResignModi  #ResignPMModi  #ModiResign  #ModiResignOrRepeal  #ModiMadeDisaster,HATE
60c5d6bf5659ea5e55defac3,@TanteVina20 ooo I want to be fuck you,PRFN
60c5d6bf5659ea5e55def72d,@GeorgeTakei Media whore at it again,PRFN
60c5d6bf5659ea5e55defc7e,@giannamitchetti i think he blocked me but yes it is mikemop fuck you mike,PRFN
60c5d6bf5659ea5e55def5bf,The worst politician ever seen in my life #ModiHataoDeshBachao  #ResignModi ,OFFN
60c5d6bf5659ea5e55df00b8,@elites9x some dick,PRFN
60c5d6bf5659ea5e55defbb6,@dwnews Human Being harshly criticized USA as the most selfish country   has no respect to human right    hoarding vaccines  Disregard SERUM CEO appeal refused to lift vaccine raw material export to India for weeks #IndiaCovidCrisis,HATE
60c5d6bf5659ea5e55def7b3,PM Modi is a liability for India and the World  Modi shames India   #ModiMadeDisaster  #ModiGovtSeNaHoPayega  #ResignModi  The world came forward to help India and they want to know what Modi did with the aid  ,OFFN
60c5d6bf5659ea5e55def2d7,@BJP4India Indian voters   Just shut the mouth seeing climax of modi ji movie  #ResignModi,OFFN
60c5d6bf5659ea5e55deff70,@Pinklilycat Cor whereâ™s all this coming from  I thought we were pals  you enable my bollocks  I talk bollocks  itâ™s a good system  Now Iâ™m being victimised for my chippy choices like a leper whoâ™s nose is gonna drop into the gravy on the pier ,PRFN
60c5d6bf5659ea5e55defc96,The way I see it is if youâ™re being a dick then yeah apologize  Other then that  yeah they can go fuck themselves lol ,PRFN
60c5d6bf5659ea5e55def1fe,hit like shit this weekend ,PRFN
60c5d6bf5659ea5e55defc6a,@milfelegance @M4TUR3 @nikkuk1 @milfsdaily7 @AnythingGoesFu2 @milfsall @RTsexyGIRLS @MilfsnCum @ILuvMILFs69 @C0ekieM0nster @WeLove2Promote @assoffical @UCandu2 @worldofnudes Nothing cums to mind   All the blood from brain rushed towards my dick after seeing this,PRFN
60c5d6bf5659ea5e55def0fc,@TDevilkaiser @CarlsAmateurHr Hate this snarky fuck so much,PRFN
60c5d6bf5659ea5e55df04e0,#ResignPMmodi  #ResignBSY  #ResignSudhakar  The worst government in which we people of Karnataka are suffering,HATE
60c5d6bf5659ea5e55def35e,Gah damn bills due again ðŸ˜­  Iâ™m sick of this shit ,PRFN
60c5d6bf5659ea5e55defe01,@ShappiKhorsandi Heâ™s the personification of Twat  Thatâ™s not erudite but then again  neither is he,OFFN
60c5d6bf5659ea5e55df0428,@Sowmyareddyr @CMofKarnataka @BSYBJP @BJP4Karnataka @INCIndia @INCKarnataka @TejasviSurya is just doing a drama over the death and failure of GOI and GOK when congress started job thatâs when @TejasviSurya woke up shame on unfit MP #ResignModi #Resign,OFFN
60c5d6bf5659ea5e55deff53,Samsung what the fuck have you created ,PRFN
60c5d6bf5659ea5e55def47d,im a whore creo,PRFN
60c5d6bf5659ea5e55deff71,It's a shame that the #SupremeCourt has to tell what is sensible in this country  #CentralVista #ResignModi ,HATE
60c5d6bf5659ea5e55def7ae,#IPL and #ExitPolls are just to divert the failures of BJP government   And the carelessness and uselessness of India's shameless PM Modi    #ModiMustResign  #ModiKaVaccineJumla,HATE
60c5d6bf5659ea5e55defc52,Failed Prime Minister india ever seen ðŸ‘ #ExitModi #ResignModi #ResignPMModi,HATE
60c5d6bf5659ea5e55defec9,@lanascovid 8  itâ™s like that 14  Venice bitch 21  ribs 4  Damn      Bloody Mary  ,PRFN
60c5d6bf5659ea5e55def322,#CruelMamata Off course mamata's police will take action against victims only      because goons belong to her own party      media should be ashamed for hiding the genocide of people in Bengal by TMC goons #BengalBurning #PresidentsRuleinBengal,HATE
60c5d6bf5659ea5e55df00e7,Give him a fucking vaccine and send his ass the fuck back to jail  No more  get out of jail because of Covid cards  And you can put that fucking @MichaelCohen212 back in jail too #CovidVaccine  ,PRFN
60c5d6bf5659ea5e55def931,Go take a shower you smelly fuck  ,PRFN
60c5d6bf5659ea5e55def278,@Landon70611328 @noobieamare @PhattestGod Lmfaooo how you let somebody drag you and punch you in the head then let them fuck you in the ass ð­ð­ð© at least be the one giving dick omg,PRFN
60c5d6bf5659ea5e55defffa,@soupacha Would shag you tbh,PRFN
60c5d6bf5659ea5e55def332,What the heck the bjp is doing    destroying people life  #ResignPMmodi #BjpDestroyedIndia #BJP #prayaraj,HATE
60c5d6bf5659ea5e55defdad,Ah yes  Young people  I knew it was the young people who were to blame  Damn young people and their youth      ,HATE
60c5d6bf5659ea5e55df0084,@narendramodi So sad &amp  Dhadhaji  Thousands are suffering from #COVIDSecondWave #COVID19 because of you and our Govt mismannagement #ResignPMModi #ResignModi #ModiHataoDeshBachao #ModiResign #ModiMustResign #ModiMadeDisaster,HATE
60c5d6bf5659ea5e55def45d,  techno neg  how about instead of donating to an asshole who is brushing off hurt miniorities you donate to the Trevor Project or an LGBTQIA  streamer ,PRFN
60c5d6bf5659ea5e55defe92,@KaiZenKC @grigsam Now your head is full of twat jokes and bass licks  ,PRFN
60c5d6bf5659ea5e55defbeb,What the hell is happening in the country  Where's the PM and why is the CM for Delhi  It's better that PM should immediately resign  #ResignPMmodi ,HATE
60c5d6bf5659ea5e55df04c7,@pravin26120226 Facts    What is the source of these so called facts  MODIJI   I can edit and make new facts like that   Have some shame  spreading lies amongst Indians   #ResignModi,OFFN
60c5d6bf5659ea5e55def18d,@narendramodi Go à¤®à¥‹à¤¦à¥ go  We as a nation can't expect to hv an irresponsible leadership  Ur a complete lie &amp  nation can't prosper under u  Ur Thorne sits on pile of bodies of those who trusted u  Shameless @BJP4India #ResignPMmodi #AmitShah #R,HATE
60c5d6bf5659ea5e55df0028,bitch i’m worth more,PRFN
60c5d6bf5659ea5e55def4e7,iâ™m abt to start my period thats why iâ™ve been so horny smh ðŸ˜© i need some dick b4 i start ngl ðŸ¥´ðŸ˜‚,PRFN
60c5d6bf5659ea5e55df0441,Make Sonu Sood Sir education minister   Ramesh Pokhriyal is always against the youth and doesn't care about the lives of studnets #cancel12thboardexams2021 #SonuSoodRealHero  #ResignPMModi  #Dontignore12students  #DONOTIGNORE12THSTUDENTS,OFFN
60c5d6bf5659ea5e55defc23,@BryceHall Wanker ,OFFN
60c5d6bf5659ea5e55df03ac,@BigSteppaLala I would luv to lick &amp  suck u from head to toe &amp  put this dick on u &amp  in u,OFFN
60c5d6bf5659ea5e55defa3c,Pussy grows on trees  ,PRFN
60c5d6bf5659ea5e55defee6,@TajinderBagga @JPNadda @HMOIndia It’s your party    why you tweeting    Ask your leaders why they’re letting innocent people for dying   didn’t you guys learn a single thing from Delhi riots    Shameful BJP can’t save their voters then they should quit politics  #ResignModi,HATE
60c5d6bf5659ea5e55def12a,Some guy has just walked over to my car while I’m sat at traffic lights asked me to suck his dick  called me a slag then spat on my windscreen as I rolled my window up lmfao what in the crack head,PRFN
60c5d6bf5659ea5e55defdcb,Now  the  poorly paid  but professional  criminals  i e   gutter worms  from BJP IT Cell   which is India's No  1 #FakeNews factory   have got another picture to trend by using these following hashtags  #BengalBurning #BengalViolence #ShameOnMamata #ArrestMamata ,HATE
60c5d6bf5659ea5e55def7d9, don't wear makeup  bitch i will peg u,PRFN
60c5d6bf5659ea5e55defd25,you should send a stranger some cash for no reason other that what they look like and who they fuck,PRFN
60c5d6bf5659ea5e55def24a,@Harry96 @StopRodgersOut @xKamikazee420 @ThiagoSZN4 @efccaIlum @jackconnell17 Ehð fuck you talking about lmao only replying as I find it hilarious you can talk about how I look but have Trent as your dpð­ must be some fuck ugly cunt you,OFFN
60c5d6bf5659ea5e55deff2a,Whoever was the first person to design a bathroom with the light switch on the other side of the door was a real asshole ,PRFN
60c5d6bf5659ea5e55df0294,People from the place where #ChineseVirus originated are celebrating w o masks seems like nothing happened there ever  and here in India people are running from pillar to post for ICU beds  oxygen etc They have forgotten tht KARMA ia bitch  They will hv to pay heavily for this ð ,HATE
60c5d6bf5659ea5e55def441,@varddhan @narendramodi People are crying because of Mr Modi   it's because of Modi that people are loosing their loved ones   international media and international experts believe he is responsible for all this   Shame on people who support such petty p,HATE
60c5d6bf5659ea5e55def790,@ashokepandit Again cheap game by BJP it cell  sharing old unrelated videos and Hindu Muslim game  Shame on you  #ResignModi I have reported this tweet  everyone do yours ,HATE
60c5d6bf5659ea5e55def4ad,Every day brings a doom  Why the hell do we have such incompetent morons at the helm  #ResignModi #VoteThemOut2022 #VoteThemOut2024 #IndianLivesMatter #indianeedoxygen #VaccineForAll ,HATE
60c5d6bf5659ea5e55def435,@mxamane i like the way he's drawn in the manga much better i'm aware they needed to do some cleaning but they didn't have to chop off his legs ykno    this is just me being a whore tho ,PRFN
60c5d6bf5659ea5e55df048b,Why WHO is not taking action against China  China desperately spread the virus  No second wave and death toll in China  Everyone gets proper treatment  they are no disclosing the treatment  #chinesevirus #ChinaLiedPeopleDied #Chinaisterrorist #WorldChineseOrganisation,HATE
60c5d6bf5659ea5e55def99a,Just letting him rest there for a moment while splaying his hands on ZZSs hips to feel every minute twitch  Then he starts to move his head  up and down  slowly and teasingly  He circles his tongue around the soft head of ZZSs dick and the other moans above him ,PRFN
60c5d6bf5659ea5e55df005e,@OpIndiacom Even in pandemics  shameless vultures      nothing except #Islamophobia,HATE
60c5d6bf5659ea5e55deffc2,@nojumper waiting for a motherfucker to swipe that shit right off his head ,PRFN
60c5d6bf5659ea5e55defb83,Shame on you @narendramodi and on ur governence  You and @BJP4India let India down infront of a small nation New Zealand  @NZinIndia seeked help from a silly opposition @sosiyc which is wing of @INCIndia   #NewZealand #ResignPMmodi ,OFFN
60c5d6bf5659ea5e55def22c,@JaneDoyleEJD I had one the other day  thought I was in Jurassic Park  Emptied a full can of wasp spray on it  fucker still fought for 5 mins ,PRFN
60c5d6bf5659ea5e55def586,Ooooo this bitch got 4 kids at 24,OFFN
60c5d6bf5659ea5e55def6cc,@Peacefulnues @LogiccalVera @DObialunamma @IsrealGeraldine U see ur level of understanding  Smh Come to think of it  I even DOWNGRADED myself to engage with a sanitary pad as you  pussy licking a public toilet and defending her for 1STLY lettin her brothe,OFFN
60c5d6bf5659ea5e55df0454,@AdamWBot @jakepaul Donât ask why I said that just came on my head Adam rides vivder dick my dad me made that,PRFN
60c5d6bf5659ea5e55df0048,Y'all testing my patience eh  I'm damn shut up now  Don't dare me to say such things then after that you'll call me  bastos   Wtf was that eh  HAHAHAHAHA fuck that mindset  Let me do the things I want 'cause those are my fucking peace of mind  That's my rest ,PRFN
60c5d6bf5659ea5e55defe99,inb4 you snap back at me for  bootlicking jacob  or something similar  i'm not coming at you because you shat on jacob  i'm coming at you because you're being a cunt  there are better ways to vent your anger and frustration ,OFFN
60c5d6bf5659ea5e55defb03,#ResignPMModi #ResignModi resign u shameless men  and only shameless PM in this world,OFFN
60c5d6bf5659ea5e55df047b,Shame on you Modi  Our #CovidWarriors are giving up  #IndiaCovidCrisis  #ResignPMModi  #ResignModi ,OFFN
60c5d6bf5659ea5e55def90e,@narendramodi get the fuck down from your post  #ModiResign  #ModiKaVaccineJumla  #ModiHataoDeshBachao  #Modiwave  #ModiGovtSeNaHoPayega  ,OFFN
60c5d6bf5659ea5e55df04cf,I saw this sign in IKEA today    Any person like me  who suffers from #Fibromyalgia will tell you that this is utter bollocks ð¤£ ,PRFN
60c5d6bf5659ea5e55def1f2,I don't agree with  If not Modi then who  'Rahul Gandhi'   trending because    RG is 1000 times better than Modi and RG is Not alternative but one and only option we have    #ResignPMModi,HATE
60c5d6bf5659ea5e55defe1f,Every little thing is pissing me off today &gt    Whadda heck goin the fuck on ,PRFN
60c5d6bf5659ea5e55defa10,@CAAOfficial I fail to see why this is bothering you personally enough to the point that you have to make a post about it  Who gives a fuck what everyone else does  Let people celebrate someoneâ™s birthday instead of being a stuck up douchebag,PRFN
60c5d6bf5659ea5e55df038a,Son of a bitch ,PRFN
60c5d6bf5659ea5e55defdd7,These bloody half baked Chinese messing up everything    After #wuhanvirus from Wuhan Virus lab  now space debris    ,HATE
60c5d6bf5659ea5e55def80b,@nousha1212 India needs a Neta not a fuckin Abhineta #ResignModi #resignPMModi,OFFN
60c5d6bf5659ea5e55df0138,am i an asshole for getting annoyed at people that bother me when i walk my dog LOL  like ok  he is cute  but fuckin a i wanna have a nice walk  not stand there and let you pet him for 5 minutes  leave me alone pls,PRFN
60c5d6bf5659ea5e55def868,Dr Dre voice  “Motherfucker I’m gay  #Pride2021,PRFN
60c5d6bf5659ea5e55df0175,@rydaddy321 @Qweeniesworld Get a hooker,PRFN
60c5d6bf5659ea5e55deff94,Locky you so wrapped up in wanna shag Dr HOTNESS you forgot your Job Title and Role  llol #HolbyCity,PRFN
60c5d6bf5659ea5e55defb57,Modi is unable to handle covid situation  oxygen shortage  remdisiver shortage  vaccine shortage  increasing cases  increasing no  of deaths he shud b ashamed he shud apologize to nation and resign #spinelessmodi #ResignModi #ResignPMModi #Shameless,OFFN
60c5d6bf5659ea5e55def93f,Not this teacher again slimy bitch,OFFN
60c5d6bf5659ea5e55def777,im online for some naughty fun   sexy slut #whiteGirl #pussy #anal ,PRFN
60c5d6bf5659ea5e55def247,@Arunaurs @PLEKarnataka Oho   Double engine  Why central govt is coming in middle of the state's O2 usage  Yesterday's incident  is due to irresponsibility of modi  He is the murderer  #sackhim #ResignPMmodi,OFFN
60c5d6bf5659ea5e55def898,Oh dear FEKU @narendramodi @PMOIndia  NOT even the PM of New Zealand and Canada trusts your âœFAKE PM CARES FUNDâ  You are a disgrace  The pattern in Delhi riots is same as in West Bengal  You canâ™t accept defeat  #ResignModi,OFFN
60c5d6bf5659ea5e55def164,@ShivAroor whole world is suffering from bloody #ChineseVirus,HATE
60c5d6bf5659ea5e55df02bf,@asyyzzi Son of a bitch,PRFN
60c5d6bf5659ea5e55def1c1,@narendramodi PM @narendramodi has Failed in COVID Battle and he should Resign  #ResignPMmodi Disclaimer   I don't Support Congress,OFFN
60c5d6bf5659ea5e55defa32,You know that shitbag who's been pissing you off   Fuck 'em ,PRFN
60c5d6bf5659ea5e55defc84,Disgusting behaviour by Chinese authorities  Thousands are dying in #India This is not a propaganda opportunity  #boycottchina #IndiaCovidCrisis #boycotthuawei #boycottlenovo # ,HATE
60c5d6bf5659ea5e55df000c,Bloody #Chinese are making in #India  #ChineseVirus ,PRFN
60c5d6bf5659ea5e55def819,@SkySportsNews Whore ,OFFN
60c5d6bf5659ea5e55df04c4,cishets in my country are such low lifes  they bash the community for liking the same gender but look at what they do  premarital sex  watch and masturbate to porn everyday   so whoâs the sinner now  fucker,PRFN
60c5d6bf5659ea5e55defafc,@Lance5troller @F1 Piss off I hope you stub your toe ðŸ‘ðŸ¼,PRFN
60c5d6bf5659ea5e55def9c1,Muslim jehadies under Mamata  brutally killing and raping  Hindu women in Bengal    Bastard mallu media and cultural dogs are damn silent on this inhuman act  #JungleRajinBengal #MamataTerroirm #JihadiTerrorism #MurderPolitics #MassExodusOfHindus #BengalBurning  Deploy Army ,HATE
60c5d6bf5659ea5e55def887,@narendramodi do you have any idea how it feels when rape is made political  Stop your IT cell asle  #ResignModi let educated save lives of #CovidIndia ,OFFN
60c5d6bf5659ea5e55def79a,Watching Sanju Verma on @IndiaToday is a harsh reminder of the uncouth noise and nonsense that @BJP4India's ruling model is  This throwing dust and blame after killing millions is not going to exonerate you  #ResignPMmodi #ResignShah,HATE
60c5d6bf5659ea5e55df0453,@tedcruz Okay now go show the destroyed buildings in Gaza pussy,OFFN
60c5d6bf5659ea5e55def434,@KashmiriPandit7 @KashmiriPandit7 you all are fools so don't come to teach us our culture #ResignPMModi #boycottbjp #ResignPMModi #ResignModi #ResignPMmodi,HATE
60c5d6bf5659ea5e55def5d7,A pictures tells it all  Also  remember that freedom of expression is the fundamental right of every citizen  you coward    #ExitModi #BjpDestroyedIndia #ModiResign #ResignModi #ModiFailedIndia #JanKiBaat #ModiHataoDeshBachao #ModiKaVaccineJumla ,OFFN
60c5d6bf5659ea5e55defcb0,This asshole's a fucking pig ,PRFN
60c5d6bf5659ea5e55df0108,What  Not interested in replying  Seems like you guys are more busy in fixing street lights and potholes than #CovidVaccine @CMCCuttack @MoSarkar5T @CMOOdisha @AnanyaDasIAS,HATE
60c5d6bf5659ea5e55df0389,@rjsports1 @sterling7 @England Full kit wanker,PRFN
60c5d6bf5659ea5e55defc04,Dirty politics of BJP has to end  People need oxygen not assurances and scams  Stop the bureaucracy now  #ResignModi ,HATE
60c5d6bf5659ea5e55def96c,@Jigeumun Well at least u knew he was shitty i couldn't even do that lmaoooo neyse at least i built up a better personality after that asshole,PRFN
60c5d6bf5659ea5e55defb5b,Piss off ðŸ˜’ ,PRFN
60c5d6bf5659ea5e55def4b9,Modi is a vulture   he is unfortunate destiny of india  #ResignPMModi,OFFN
60c5d6bf5659ea5e55def67f,@DChaurasia2312 If  instead of 1990  Kashmiri pandits were being forced out of Kashmir today  I don't think anything would have ended up differently  Shame on you Modi ji     @PMOIndia @narendramodi @AmitShah #WestBengalElections2021 #WestBengalPolls #WestBengalViolence #BengalBurning,OFFN
60c5d6bf5659ea5e55deff36,found out the reason I scream bloody murder when ppl startle me is a direction manifestation of my manic depression LMFAO so basically I can’t help it and ima be a scary bitch forever  LMFAOOOOO I love learning stuff about me,PRFN
60c5d6bf5659ea5e55def409,@sambamalam surprise  motherfucker ,PRFN
60c5d6bf5659ea5e55df011a,that fucker needs to be put down he's really trying to create an absolute monopoly and acquire the entire industry it's fucking annoying and concerning ,PRFN
60c5d6bf5659ea5e55def48f,@davidgokhshtein Disneyland with my favourite hooker,PRFN
60c5d6bf5659ea5e55def972,How many times a day do you think  say  or just want to scream     MOTHER FUCKER       I'm averaging about 31 these days ,PRFN
60c5d6bf5659ea5e55df03ec,If you're cishet and you have something negative to say about #Pride  please do everyone a favor and keep your mouth shut  No one wants to hear it  and even more so  no one gives a damn about your shitty bigoted opinion ,HATE
60c5d6bf5659ea5e55def690,HIT  NOT HOT    FUCK YOU ACTUALLY,PRFN
60c5d6bf5659ea5e55def870,@KanganaTeam @ZeeMohamed Dawg talk to some women who actually wear burkha  its not always a sign of oppression  some women actually find power in it  Stop casually being a islamophobe   Stop coming after otherâ™s religion  You are just a narcissistic vi,HATE
60c5d6bf5659ea5e55def7a3,robert you can come to me at the end of july    idk what about abdul  asshole dont keep animals at home  come join us in ours factory i have a pland to realise for 100k pln monthly on head come we will work this out and go to miley  we can pay for a jet to LA but leave itto Miley,PRFN
60c5d6bf5659ea5e55df0197,@ayemojubar Bloody cover up Where were his security detail All those trying desperately to remove him from office have finally succeeded through murder     y'all know yourselves    mind you 'KARMA IS A BITCH',HATE
60c5d6bf5659ea5e55defacc,Fuck the piece of shit honestly heâ™s not worried about âœpublic health âœ people 20&amp  under are more likely to die of influenza than they are the #chinesevirus itâ™s time to stop pretending like #wuhanflu is a huge epidemic it has a 1 7  CFR itâ™s time to get back to life #firefauci ,HATE
60c5d6bf5659ea5e55def34e,Pauline Hanson must be upset that the PM is stealing her voter base  First  with his sexism &amp  misogyny  now with his racist bullyboy threats against Indian Australian citizens wanting to return home ðŸ˜–ðŸ˜ #auspol #IndiaCovidCrisis #IStandWithIndianAustralians,OFFN
60c5d6bf5659ea5e55defe04,This is on the face of the #bhakts sharing all the rumours and spreading all the hate  incited by BJP IT Cell Verify before you share  And stop igniting this state  Things were way peaceful before you'll came in  #ResignModi #bangalviolence #tmcgoons #bangalviolence #JoyBangla ,HATE
60c5d6bf5659ea5e55def17b,Yesterday I discovered my FLF was growing a new leaf    Today when I was watering  I was a clumsy bitch and broke off the new growth    So if you need me I’ll be pouting for the rest of the week  ,PRFN
60c5d6bf5659ea5e55df0466,@BarstoolChief They deserve it  Dubas is a smug son of a bitch,OFFN
60c5d6bf5659ea5e55df0345,@HolOnTristian All them goofy niccas watching that shit  If that's my people's I'm airing the place out ,PRFN
60c5d6bf5659ea5e55def1c6,I hate Modi  BJP and it's workers    This hate is not because of it's Hindu Muslim  mandir masjid dirty politics   But it's because of it's unconstitutional and non democratic acts    #bjpmuktbharat #ModiMustResign #BjpDestroyedIndia #ModiFailsIndia #IndiaCovidCrisis #CovidIndia,HATE
60c5d6bf5659ea5e55deff2b,@piersmorgan A Twat ☝️ can’t imagine anything more painful than  listening to these 2 Biggest Bores ,PRFN
60c5d6bf5659ea5e55def6bf,I was a poor little kid in the lungs of new York Just like a motherless son of a bitch Loaded on ephedrine looking for downers and coke Like a sun that just wouldn't set out on the horizon Singing and dancing to them nighttime songs,PRFN
60c5d6bf5659ea5e55def878,@DebdulalSunita @rebel4SSR What nonscence  if she had so much of problem she wouldn't have casted him  it was he show  her show rep was high all becz of sushi what is trying to prove she did meherbani in Sushi why the heck she went to funeral n cried n did that natak   bloody bitch,OFFN
60c5d6bf5659ea5e55df037f,@shivanshfcbm Who is that wanker   on the left side in pakistan jersey     I dont know anything about cricket other than indian players,PRFN
60c5d6bf5659ea5e55defc89,@PMOIndia @narendramodi @POTUS @JoeBiden @POTUS @VP and all members of @EuroparlEN @BorisJohnson   Please stop having conferences with your STUPID PM because he needs to focus on the citizens right now   It’s upsetting how we have to ask YOU to stop because our PM WONT  #ResignPMModi,OFFN
60c5d6bf5659ea5e55def685,@INCIndia Absolutely shameless    #ResignPMmodi,OFFN
60c5d6bf5659ea5e55def313,@TerryGilfoyle @Everton Sly fucker gave up on us weeks ago Terry,PRFN
60c5d6bf5659ea5e55defa78,@KoopySandwich Well  you can always pay some scumbag asshole â‚¬200 for a longsleeve on some secondhand site,OFFN
60c5d6bf5659ea5e55df030d,@ANI You are incapable to take care of Karyakartas well being  Bengal is burning with killing  rape loot and destruction  But instead of arrest Momta  imposing president rule  you are into Dharna which is height of incompetence  More than 1 25 lakhs left ,HATE
60c5d6bf5659ea5e55df02f5,@irishpeloton Christ  I'd be choking on my bollocks if I swam in that ,PRFN
60c5d6bf5659ea5e55def472,@GngnamStyl @Niceguy1341 @ConfusingImages I need to go to Florida and see the Mario statue  Maybe I'll wrestle a florida man too  cause I'm Australian    well  I mean why the bloody hell not ,PRFN
60c5d6bf5659ea5e55def9b7,@PrashantKishor looks like last words of George Floyd are being played out on streets of Delhi and all across India and that is heartbreaking and unfortunate  âœI canâ™t breathe I canâ™t breatheâ #ModiMustResign #IndiaCovidCrisis #COVIDSecondWaveInIn,HATE
60c5d6bf5659ea5e55defb80,@UTDBernardo @deanhenderson @England Wanker,PRFN
60c5d6bf5659ea5e55def723,T3chn0 you son of a bitch Making me watch your content again for drm lore this is SICK,PRFN
60c5d6bf5659ea5e55def78f,Iâ™ll be patient with this fucker     because I love him and can relate to some of his problems and Iâ™m like c tommy and just refuses to give up on him ,PRFN
60c5d6bf5659ea5e55deff7e,ðŸ‘‰ðŸ˜› One more #ModiKaVaccineJumla MITRON    Modi Govt announced vaccination for above 18 yrs from 1st may  But reality is  atleast 15 16 states are not ready to vaccinate bcoz of  NO STOCK   From  DEMONETIZATION to VACCINATION  drive  Modi's Every Policy is a big disaster  ðŸ‘Ž ,HATE
60c5d6bf5659ea5e55def30f,You got your dick sucked for a few dollars on phub you’re standards behind bars in isolation    low as hell  Don’t ever talk about cardi and riri like that ,PRFN
60c5d6bf5659ea5e55def1d7,@sagarikaghose @BJP4India This girl was raped and murdered yesterday only  And you want to forget all this crime    Shame on you  #BengalBurning #bengalvoilence #Bengalisburning #ShameOnMamata ,HATE
60c5d6bf5659ea5e55def6fc,@simonfucksjeff it’s like fuck off or fuck u or smth,PRFN
60c5d6bf5659ea5e55defc7a,@calcran4401 @ChrisD34674746 @Timcast A woman can get a pretty high body count only taking one dick at a time    While virginity is no indicator of wisdom  having a good head on one's shoulders does correlate inversely to a woman's body count ,PRFN
60c5d6bf5659ea5e55def348,I just want a medium fine man  that’s stable  can cook  romantic  slightly an asshole  and want to love up on me ,PRFN
60c5d6bf5659ea5e55deffb1,@globaltimesnews @globaltimesnews  It is due to #Wuhanvirus #ChineseVirus you Chinese wanted to destroy the whole world by your Chinese viruses  God will never forgive you people ,HATE
60c5d6bf5659ea5e55def953,@MeidasTouch @IAmPoliticsGirl Well said lady  We did our best  But those republican asshole have a ton of money  power and followers who are win at all costs  We are not done yet  Revenge is dish best served cold ,PRFN
60c5d6bf5659ea5e55defa12,Niggas a really act like they don’t fwu or don’t know you just for some pussy   I thought you was my dawg ,PRFN
60c5d6bf5659ea5e55df0332,@MariaPotterNut @SweetNuts5 @FeminineFist @gretchenbee @JoannaPWoznicka @jkrowling @lloydrm What is a called  The bucket list  a Fuck Bucket List   D,PRFN
60c5d6bf5659ea5e55def9e4,@singharjun011 @MarcusRashford @England @nikefootball Dick head,OFFN
60c5d6bf5659ea5e55df02b1,@Konkanibabu @ThePulseIndia @coolfunnytshirt @BDUTT @CNN @washingtonpost That's the tragedy  These Vultures are not pulled up and they continue their venomous agenda of showing our country down and walk away scot free  She can sit on a mountain of dollars but will pray hard she and her tribe disappear soon along with #ChineseVirus,HATE
60c5d6bf5659ea5e55df04b8,@bonkydog Don't get me wrong  I'd dearly love to shoot him into the sun   But he's not Joe Lieberman  That guy was a detestable shitbag ,PRFN
60c5d6bf5659ea5e55def907,People are dying and here our government is desperate for new residences   Shame ðŸ¤¬ðŸ¤¬ #Disgraceful #ResignPMmodi #PMModiresign ,HATE
60c5d6bf5659ea5e55df03ef,@AsianetNewsEN Noida is becoming another hot bed of covid cases and deaths  No beds  no oxygen available anywhere  Shame on #YogiAdityanath #ResignPMModi #ResignModi #resignyogiadityanath,HATE
60c5d6bf5659ea5e55def6fb,@florencerounda2 @PippaPippapoppy @deelomas Simply refer to her as the Current Shag  until another blonde bimbo spreads her legs for the bin bag of custard  ,PRFN
