id,twitter_id,text,comments,labels
hasoc_612,1391990533996781571,...!,,NONE
hasoc_613,1394923757425225730,"Oh my god, how delusional should you be to even imagine Brahmins had the most difficult life amongst castes, you get free food, you don't have to get a job, wake up","Also to add free land, that is why they made Varna system to Caste system and then will say it was done by britishers.::Their job was the most difficult, without google they were pursuing research on medicine,chemistry, weaponry, psychology, astrology, astronomy,maths etc. Modern science stands on their research. Islamists, british&amp; missionary dalits out of their inferiority complex destroyed them",HOF
hasoc_614,1398863498696822786,Follow dr deepak golwalkar he have years of experience and mainly he is a pulmonologist and his remedy is followed by many many doctors so use magic bullet and tell your media and doctors to follow him no matter you feel ok but once do what I say,Is he treating corona patients??,NONE
hasoc_615,1391721532662059014,,System.,HOF
hasoc_616,1394922339784007681,"People don't understand ""With great power comes great responsibility"". But today Constitution is useless bcoz it provides only Rights(powers) no responsibilities. Only Shastras provide responsibilities of mother, father, son , husband, wife etc.","West can only teach respect others but they don't know how to respect others. They don't have model of responsibilities like Shastras have.::But, Indians understand cricket and politics very well. They are indulging non-stop in politicsActually at the expense of the economy. Mauni Modi is so busy in politics that he forgets to trim his beard. Possible he is thinking of Maulana-ship. A true zecular (a M in H skin)",NONE
hasoc_617,1399044994825023491,,,NONE
hasoc_618,1390245800274317315,Chup hoja,M follow nhi krta re bs isko bolne ka mn krta h toh aa jaata hu,HOF
hasoc_619,1392708950898790400,"All those saying Yes, I would say RT this picture or tweet it with your handle.","To RT karde MC . Kya ghuma phira kr apne aap ko aur zaleel kr rha hai.::I am hindu I retweeted this twice its not offending::Yes I have no problem with Charlie views but I does not mean I have to like it also ...::Yes I support France, retweeted.All they are saying is ""bhagwan pe bharosa rakho, par bhagwan ke bharose mat raho!!"" which is correct.::Retweeted it. Now I challenge you to retweet their cartoon on Prophet Muhammad!::I stand with France...::Will tweet right now. No one plays butthurt like Muxlims all the time. No one will ask anyone to be beheaded for this. It's only you, lunatic.::Does your god produce oxygen??! Better to have a fair critic than a idiot countrymen..::Paisa mangte hue dekhe hai, ye bhosdiwala toh retweet bheek mang raha he xD::Why ? There is a difference in Ignoring and accepting. Beheading is on another level.::% , poersonelty , , , ,::well we dont consider a Terror and Propaganda Manual as our Aasmani quitaab. So wont get offended...::Yes we do stand with France baaki tere baap ke naukar nai de ki jo tu bolega woh kre. Apna entitlement apne pichwade me de le::Charlie Hebdo recognizes India as hindu nation. And is sure no Hindus will issue a muderous fatwa against the cartoonist.::This is the problem with bigots.It doesn't enter their brains that one can disagree, get offended...yet support right of other person to say it.You don't have to like or support content..to support free speech.That the fucking point dumbo!",NONE
hasoc_620,1398606015130521608,They minted a lot of money by placards &amp; international propaganda during Kathua Case in too. It's becoming a regular habit. Her fundraisers on Ketto are mostly or totally scams only.,"Absolutely true....Yeh NGOs kaa gorakh dhandha band ho raha , bechare tadap tadap ke khilaaf likhenge hi ...",HOF
hasoc_621,1392761681416114177,!!,ye aaya ek aur,NONE
hasoc_622,1395708412638470144,:,In bhaisahab ke pas data hai palayan karne walon ka shayd inhone lakh likha hai inse zara pooch ke data show karayiye warna farzi data ki baat karke brahmit karne ke liye karyawahi ki jaye::Gober bhakt palayan bahut jaldi kerte Hain,NONE
hasoc_623,1385533454956195840,"Surely dont expect you to be outraged... After all, many outside feel Shri was only playing his Good Brother role &amp; responding to Didis SOS sent earlier for Help to all non-BJP Parties...",Kejriwal is Modi younger brother both are worried about they image spend core of money on publicity both should be kicked out asap,NONE
hasoc_624,1385782554624544770,"Supreme Court heard Arnab Goswami's bail plea during holidays.Supreme Court will hear matter of oxygen shortage that country is currently facing, next week.Let that sink in.",And they also heard Afzal gurus plea in the dead of the night .::They heard Yakub Memon's plea at am. LET. THAT. SINK. IN.,HOF
hasoc_625,1390378715360612357,"Please identify and admonish bigots. Bigotry does not deserve love or forgiveness. It deserves our utmost honesty and fearlessness. If you don't oppose a bigot, tomorrow he will become CM and put you in jail or worse for voicing your freedom and your mind.Don't be kind to evil.","Tejasvi Surya is a BIGOT::Why he is working in simply superb in corona time and arrested the criminals those who locked beds for money::You also piger::Cal him Diaper Surya::Such a dumb always you people were talking different here discussion is what and you are telling what dont divert the attention::Everyone in the whole world knows who are bigots and what's written in the book. go get lost::Great thoughts Sid Rise above all hatred and fight on::If he became CM,, ur the first person to cry::Yogi is bigot::Bhai kitni bakchodi karega::... ...sir , kindly give your feedback for my short film made on COVID awareness..::Ur a hero in movie but he is the hero in public,,,::Full of hatred hero::Thanks for speaking against mamta banerjee::This bugger Doesn't know the difference btw He and She??::You said right Sir But people like these types people And one is the Health Minister who is sitting With Whol Gang in Bengal silence And everyone knows who is organizing riot::Health minister seems use less to be very honest.::Yes, bjp is orchestrating riots there and spreading fake videos of past years, got exposed and like Delhi, after fiasco in rustings, they are rioting up in Bengal too::do u support pakisthanis Bangladeshis Rohingyas entering india? And killing innocent people here.answer me?::You mean to say BJP organized WB riots and killing their own volunteers and raping them also. You are a pig %::... ...sir , kindly give your feedback for my short film made on COVID awareness..::Do you notice the irony in your statement siddharth.......this one-sided narrative will destroy whatever good faith you have among general cinegoers.....buckle up .::One sided ? cult had been buit up by RSS, Media, Actors, Businessmen to make him look "" Messiha "" Every thing what he did including genocide was Now it is your turnCOVID sees no religion::Congratulations dude ...Giving a voice against injustice is the best virtue !!::... ...sir , kindly give your feedback for my short film made on COVID awareness..::He himself is a bigot, he didn't reply to communal hatred in Islam::Bhakton ki duniyaa alag he baba. Its all andbhakts.::Amd if you want to oppose him just schedule a stage and invite him to discuss/debate f2f. He'll spare you and your agenda with ease with his smiling face!::Like swara blabbed earlier in the stage::You are real and reel life Bhagat Singh::Hmm bhagat singh won't bark for leg pieces like him..::What an insult to veer Bhagat Singh. This bigot doesnt deserve that.::Self Goal?::That's why he needs people like you (WITHOUT A FACE AND A NAME) to protect it::He is referring to Miskeens (Momins of India) &amp; he is right::What it takes be critical of incorrect policies/inefficiency of the Govt? A little courage, rational thought, honesty, steadfastness &amp; of course a SPINE! More power to you::All the theives at one place::. ' I::BJP have to be abolished from this Planet::Like you people have to be wash out from the planet::Brother.. how to stop Mamatha ji in West Bengal.. as soon as she came to power started showing her real face and look at the atrocities her party is doing in the last -4 days ???::He won't care, after congress and communist's statement abt WB also he was backing her ny saying it's by BJP, as he only admitted he is South swara::Tejasvi sir will be next CM ... God bless him ..::I mean tejasvi surya sir::Wake up Hindus learn. don't be kind to devil.::Siddharth the devil sits with Amer Khan all the time to abuse Modi and India because he was rejected by Soha Ali Khan for his cheap character::Bsdk,first get urself clarity on bigotry::,::Done mistake by watching your movies wasted my valuable pocket money, I used to watch almost all your movies, Will pray God to execuse my sin.::Same here bro",HOF
hasoc_626,1392743862804774916,If he was in india probability of getting lynched is much.,Lol..bhai tum log rhne do...kisiko gha ta farak nhi pdta ..sivay tumhare sar juda krna tum logo ke kam hai,HOF
hasoc_627,1395862033967419393,"l , l l l",,NONE
hasoc_628,1397979516585213953,So as a matter of protest please quit twitter.,Its a same logic pakistan niklo ..Why u want to be gulam of foreigners ???,NONE
hasoc_629,1391504490113732614,", !!",,HOF
hasoc_630,1397956423498174468,Before he start the joke he mentioned that it's a dirty joke,Bt wt I heard is behan ji is single::So its justified??,NONE
hasoc_631,1395802749996920837,unka kehna ye hai ki jab ye chawanni khaaki rss waley thode se bohat thode se ek ho saktey hai to dalits kyu ek nahi ...,",::rss wale nafrat sikhatey hai hum Bharat wale mohabbat sikhatey hai",HOF
hasoc_632,1397955154100379650,Are moorkho koi kaam dhoondh lo,Yehi to kaam hai inka faltu ke trends arrest him arrest her ko promote krna::Bhai inko tension nhi hai kisi cheez ki..malum hai naukri th mil he jaeygi Bhim ki shakti jo hai::,HOF
hasoc_633,1392732774784585728,First and most important thing its koti Means types of God in Hinduism.Trees also worshipped in India too.Except Tree who else can Produce oxygen,"that I totally agree with you .. we worship all kind of gods ... mountain, trees , animals, birds, rivers , stones",NONE
hasoc_634,1396194877625421826,,,HOF
hasoc_635,1383269346785468418,Public fights covidCM of west bengal fights Election against PM.,On wheel chair::Mahuva selling shikanji at rally site.,HOF
hasoc_636,1390923736358920195,", ,",Aaukat m rehe Bhai. Ek naari able bhari...::Bade harami kism ke ho be::Dekh tere reply se teri condition pta chal rahi....sulgaai hui thi kangna ne teri ?,NONE
hasoc_637,1394532590753751042,,yha bhi nhi hai miter ki duri oh::Ye wali line ka kaam tjhe dia h::,NONE
hasoc_638,1395711732375457793,"Bill . ""Hindu"" . , ,",Haan Sahi Bola satta me to Brahman h koi Hindu HOTA tab na,NONE
hasoc_639,1396179767632678912,Just see the amount of reacts with 's tweet.... And your tweet !!!Also.. just reiterating it with a screenshot.,So what ! Message pahunch gaya jahan pahunchna tha. She was bang on with a tight he deserves.well done girlie::Like aur retweet se election jeetna hota to Pappu aj PM na hota?::Yes we will achieve world peace and health care will also become perfect by this idea. Thank you for your inputs madam.,NONE
hasoc_640,1391738096203358222,"She said sorry, She doesn't know the meaning of that word.You used some Sexist and Racist words on herAnd you know the meaning of those words.Shame.",care to explain what racist and sexist words he used??,NONE
hasoc_641,1394390667514712065,"the most disrespectable way possible, fuck india and fuck modi.","It's not you but It's your burning ass::As we care and give fuks to you!::He is the worst PM ever failed his Country and People. He is a Right wing Fascist who hates Muslims and Sikhs, he is not a leader but worse then a dog.",HOF
hasoc_642,1386190001810001927,I have asking right from the beginning,* I have been asking this right from the beginning.,NONE
hasoc_643,1398292521327857675,"Nothing feels right as you are laying on the hospital bed! I pray for your speedy recovery. Take my token of love and get well soon, dear! Sudhir sir",Modi's India,NONE
hasoc_644,1399046974435827714,""""" ? .",.....,NONE
hasoc_645,1395650981409353730,"Yes ma'am India need vaccine, Doctors,and facilities..","Everything already there. Just go and encourage your cult to get tested::Don't wear masks, but scream for vaccines...::India Needs Uniform Civil Code and Population Control Bill::Facilities are also of crucial importance that is very true.::Bro, paanch baar namaz and no corona. Ameen!!::Ha kyu ke india mai fokatiya log bhaut zayda hai...economy mei kutch dete nai..aur fokat ki chezz chilla chilla ke mangte hai!!::Apni madam se kaho agar itni fiqr hai to bhijwa den.Aur aap yahan barati hain kya?::Kagaz ke bina Vaccine nahi milega.::India also needs to kick all outsiders out of India",NONE
hasoc_646,1385783005374042121,In the meantime cow urine being used by BJP,WTF . Kaise chtye log hai yaar ye.::,HOF
hasoc_647,1390940892903608321,,,HOF
hasoc_648,1398269519328546820,?,Jyga jyga,HOF
hasoc_649,1392711601849966594,"Agree with the line... ""it is not offensive at all"".",Ander sey dard ho raha hai wafa ki silha be wafa mila hai,NONE
hasoc_650,1395774116985073664,".., .. , , , ..!",", ,",NONE
hasoc_651,744954856595566593,..!!,,NONE
hasoc_652,1398598760767234051,Paytm -:,Hair transplant karana hai..dr ne lac ka kharcha bataya hai..please help..,NONE
hasoc_653,1395820788436008960,() (/) CEO SII () () ?,...,HOF
hasoc_654,1398691772839071744,In which state,It's Hansraj logical state::In whole India... nothng particular state...::Telangana and Gujrat in,NONE
hasoc_655,1395727658323898368,Point,No*,NONE
hasoc_656,1392800309689282567,"Na khud karenge, na karne denge..Ashayo ko yuhi marne denge..",Sharam to inhe aati nahi sir..Bas rajneeti se matlab. Aam aadmi party..best party.,HOF
hasoc_657,1392725704509251587,"Hindu are not like muslims ,they ignore it, hindu God didn't teach violence ,we forgive",No one shared naked photo of your so stfu.::And please give me proof where it says in the Islam religion to be violent....im waiting right here,HOF
hasoc_658,1383265606858797056,But Mahua can't fight her venomous ideology. Odd!,Public fights covidMahua Mootra adds dalda to it,HOF
hasoc_659,1398285810139504640,Marr gaya kya ?,Mere ek dost ko aisa hi hua tha wo marr gaya. Uska naam tha Rohit Sardana. Isliye bataya,HOF
hasoc_660,1287772170538479627,", ""' , """"","::....????::Very nice::::...::, ,, ,, ,, ..::::. . ..::Yahi sab tu bbi he bhadwa.lutera or andhbhakt chamcha::::::Right::%::::::::Hans mt pagli pyar ho jayega::Right mam::::::Mam Plz Fb Plz Plz mam::Plz Fb MamPlz::Wow::::Wah maza aagya::::::...... !!::Beshaq::chup kar::::?::::::,...::Shi bola aap n::Jay ho::"""" """"::::::::::Are pagla bokhla gaya ,bechara.::::I like the way you are giving work to ANDHBHAKTS by just putting one line...You are following RG. After putting one line or a statement the entire RSS / BJP ANDHBHAKTS including their IT CELL get bz on trolling.::( )::Unfortunately, the TROLLERS forget that by using all the NONSENSE they are PROVING their UPBRINGING and the kind of PARENTS / GIRU they have.,.::::Phir inki maa kaun hai::Baap shayad bhakton ke honge, hum toh Hindustani hai!::Right::::aap sahi bolti Hain::, ,::Pilo sudhar jouge gobarbhakt.::,::Deska pap hai::::Smriti Irani aur Hema Malini maa he hongay::Yogi takla ravan hai::correct::Dalal hai Dalal Desh ke::Right. Mam::.::::::::........::That's true::::Super::::::::::::traffic signal ??::Wah bahot khub Jab bhaqto k pichhvade me ag lagegi tab unko pata chalega kya hua hai::Tumhara baap kaun hai lalu yadav ki mulayam::andhbhkt bolo bhkt insan ke nhi hote God ke hote h::::,::::Ye to ane vala vakt parmanit karega::::Sabse bade papi Tum log hoo Jo desh ke saath kabhi khade nhi hoge",HOF
hasoc_661,1394538516462268416,for spreading,tak only free hai sambit paatra,NONE
hasoc_662,1394533652948606976,"My Grandfather was active member of Jansangh, I've been member of Sanskar Bharti, sometimes go to Shakha alsoLike Millions others Me, family, friends voted for in /2019Believe me has destroyed his image himself, no else needed now",I guarantee.. You have not voted for BJP.. P,NONE
hasoc_663,1397933374786834432,"That may be right! That is also convenient! Let us ask ourselves, would a Twitter be able to divide us so say years ago? What has changed in India that so many of us would act as Sepoys in the service of new Company Bahadurs?","Thats easy to answer, only not on this forum::Increase in poverty despite increasing wealth. Lack of caste integrity and support structure.::We were always vulnerable, we have been divided in the past. lets not pretend that we had no issues before this government. Twitter has no transparent basis on how they tag few things, everyone should question that::Ours is a history of division and a foreign entity taking advantage of it. Why go only years back when you can go a thousand years back.::Its in the interest of India to ban twitter...such a diverse country cant afford such evil and biased platform which is only dividing people n nothing else.",NONE
hasoc_664,1394923872181383169,"How to become a touchable brahmin, amidst untouchable status?",It's the Brahmins whose duty is to strive to become truly untouchable. Depends on the perspective you are looking from.::Even shudras were not untouchables unless you disagree with Ambedkar. To not touch others was a general practice of hygiene as per traveler accounts. families used to have separate utensils for each member. Other kind of untouchability was outcasting criminals from civil society,NONE
hasoc_665,1392723316142592011,"Waise kuch bhi kaho , india ke musalman kabhi jaake trrrorist ya sucide attack ni krta yeh baat toh sach hai.",Kerala se kitne join kia hai ISIS,NONE
hasoc_666,1397123585462792192,"We need India's own Twitter, kab tak angrejo ki gulami katogi, padh likh k engineering karo fir inlogo k under kaam, why not India own Twitter kind of app",Please join Koo india own Twitter,NONE
hasoc_667,1396173584062722051,Tere baap ka naam Kyun likha yaha?,Tere baap ka naam Modi hai..khush ?,HOF
hasoc_668,1392017445360082946,... ...,"Ye bahut hin sharmnak ghatana hai::, .. !",HOF
hasoc_669,1398655832552738817,", ..?",Is dalle ko pata hai ramdev pe bharosa kiya to sidha raam ko pyara ho jayega,NONE
hasoc_670,1391731552829067266,,",",HOF
hasoc_671,1392978115014524932,if charlie hebdo belongs to a muslim country or person you definitely kill them .,"you doesn't care your millions of gods but we care our one god . this is different between you and us.::Because we don't like double standards of Muslims. They hate other's religions but want respect for themselves. If you're an atheist or accept criticism, we welcome you to draw cartoons but don't get offended when we would make such caricatures of your misogynistic allah.",HOF
hasoc_672,1392893414241357826,Are you sure this is really Charlie Hebdo??,Yes brother .. google it,NONE
hasoc_673,1383270432590024704,"Public donates to ""PM Cares Fund""Didi gets the cut money.","Public donates to PM Cares Fund , PM cares for Ambani &amp; Adani , Ham do Hamare do",HOF
hasoc_674,1394929308527824896,,"Desh gulam raha hai, un rajaon ke wajah se, jo kabhi ek jut hokar nahi rahe. Come to think of it, it was never a single country it was many kingdoms that finally came together in the fight to oust british. India realized it is a country and acted like one during the freedom strug::Isme galat kya hai? Brahmins and kshtriyas had more restrictions and more responsibilities. If they didnt follow dharma they were outcasted immediately. And why the hell are you cribbing. until mulayam &amp; Lalu brainwashed you, you were kshtriyas too subjected to same standards",HOF
hasoc_675,1398313175183872001,Stop being predictable she is Pakistani indeedFixed it,You guys have no conscience. Telling lies comes easily to you!,HOF
hasoc_676,1398653179974144005,,,NONE
hasoc_677,1396898393641742336,"In years, Modi has cried times!",Chal be bengali lavde nikal xhutuw,NONE
hasoc_678,1398272963858763779,,"Genda::Abe kaisa hai ghenda swami::Ek baar comments check kr lo ,,k aaj tak kya kamaaya hai aapne::::Book your Bed too... Soon you will be infected.. Mostly Corona targets hatred filled heart people.. You are on that list... Keep Gau Muthra and Cow dung ready::Chup lodu!::Gainda swami.. tum kab hoga eh..::'' ''::. .::::::",NONE
hasoc_679,1399055687867539460,..,Haha...sun raha tha kal ...Naali ka keeda...ab Madar$&amp;%...behan$&amp;% hi bacha hai channel par aur ki behargi...she is such a loose anchor! Shame on ...mockery of TV anchoring...such helplessness and uselessness?::Right,NONE
hasoc_680,1395013321607114755,then also arrest mandal chandrashekhar and other who mock the Hindus rituals and sentiments us samy kidr chale jate ho jab PM tk ko gali di jati hai,You cannot demand arrest of people who hurt your religious sentiments because blasphemy is not a crime.,HOF
hasoc_681,1393591100741275653,Vinod Dua can also meet in Heaven,No..For that he has to become a martyr first..::,HOF
hasoc_682,1391749152871096322,"Mana uski galti thi, Maafi maang li na usne. Galti insan se he hoti hai Aur wo bol rhi ki sbki respect krti hai. Is ko itna kya hype krna. Sbko apna dil bda krna hoga",Haa na ussne sorry bhi bola Modi ne sorry nai bola,NONE
hasoc_683,1397898737263857664,Good that it didn't have to falsify info about being the professor,"That was very quick. Mirchi lag gayi, Nidhi Razdan, the fake professor of Harvard ko!",NONE
hasoc_684,1399053729580470272,,Well Said Ji,HOF
hasoc_685,1395656618763718656,Kaagaz hai aapke paas?,"::didi plj dard hota hai!::Woh kal pyaar baatate samay kho diya::Vaccine lagwa lo kaagaz pattar k chakkar mai na pado::Pehle Ganaga mein apni Maa-Bahan ki Lashein gin lo, phir paper dekh lena::Paper toh hai but Pakistan ka.Tabhi apne desh ke baare mein soch ke INDIA ki itni burai karti hai::Dekhna behen block to nhi maar diya isne",NONE
hasoc_686,1390389419459309570,Self Goal?,That's why he needs people like you (WITHOUT A FACE AND A NAME) to protect it::He is referring to Miskeens (Momins of India) &amp; he is right,NONE
hasoc_687,1390585291056975874,Wake up Hindus learn. don't be kind to devil.,Siddharth the devil sits with Amer Khan all the time to abuse Modi and India because he was rejected by Soha Ali Khan for his cheap character,HOF
hasoc_688,1397244463018385412,,::Dusro ko RT bhi diya kare bhai::Moot peene wale congressi iski kab se chinta karne lagg gye ?::...good one.,HOF
hasoc_689,1396153084242317312,Bas glass Go-Mutra pila to pilot ko bhi...,"gaz ki doori gau mutra hai zruri::Afsos ki us raat tere baap ne bhi glass pi hi liya hota...::::Aur tum namazi apna hi peete raho.::it's like glass zindagi ke::Jain babu , aap bhi Jihaadiyo ke aage taang faila ke late gaye. Gobar, Gomutra karne lage. Bahut kam aise Jain dekhe hai.Hamaam me aap bhi nange hi ho. Shayad bheetar se mallecch ho sakte ho par Jain nahi. Aapko bhi line me lagna chahiye Badruddin ka Thook chatne ke liye::Jab , kos dooooor jab baccha rota hai.. maa kahti hai k chup ho ja,nahi..... tu hansa k liye kunal aajaiga...::And you drink pig urine::Bilkul sahi go mutra pila kar teri maa ki gaand maaro right::Tum to tweet karte ho::",HOF
hasoc_690,676759509361172482,Psychopath Psycopath JEE,,HOF
hasoc_691,1390309246420406272,?,Yes definitely bitch hai yeh,HOF
hasoc_692,1398290307226107908,,Aag ugalne ke liye?,NONE
hasoc_693,1399043977332985859,", -","Inke maa baap ka to kya kahein.... History ki books bhi sharmaaa jayein..::After listening to her I thought she may be aware who is her mother, but I doubt she may not be aware of her biological father.",HOF
hasoc_694,1397106608547647490,CONgress' gulam dog always has to bark for every decision taken by GOI.,what abt u modi's dick suckin ass lickin parasite,HOF
hasoc_695,1395695773292003329,Aaap sach me doctor ho ki aaise hi farji degree li hai?,::::,HOF
hasoc_696,1394119494746923008,This molester was helped by . Says a lot about,Boycott BJP. They are baniya party running their own business::This is why I have trust issues even with BJP. Are they in appeasement mode now?,HOF
hasoc_697,1397952483532566536,"Watch this video! Randeep Hooda making dirty jokes on National leader Mayavati , dalit woman, who has been the voice of the oppressed.No tolerance for such castiest people. Arreste him!","Bro what good can you expect from this Gutterwood ppl.::Abbe ja naa::i didn't get the joke.....can someone explain it to me::::Are moorkho koi kaam dhoondh lo::Yehi to kaam hai inka faltu ke trends arrest him arrest her ko promote krna::Bhai inko tension nhi hai kisi cheez ki..malum hai naukri th mil he jaeygi Bhim ki shakti jo hai::::Look like its old video::::Sorry sir I can't expect that are your short mentalitys. One talk always remember that who sits you top of the level, who fall in the bottom. That is your totally bottom level mentality::Before he start the joke he mentioned that it's a dirty joke::Bt wt I heard is behan ji is single::So its justified??::For the love of god get a job::true::Outraging is the new job::Uski koi tension nhi..Wo th aise he mil jaeygi::Nikal lawde::Now a days people in India can't even take a meme as a meme. They directly go for an FIR or police arrest for that person who's making the joke. God help those minds !!::Chal bhosdike::Dalit woman ??::::Dark Comedy kahte hai ise chutiye, mindset aage barhao, show se pehle 'DISCLAIMER' aata hai. Parh liya karo::Apni maa par karwa phir dark comedy chutiye.....tu bhi likh liye disclaimer::This is actually funny..::Aree aap ke liye to ramrahim God hai, abb apse dimag lagane ki arju hi nahi ki ja sakti::Bc isme kya casteist ?? People day in day out abuses Modi , Hindus, Hindu religion::Not to be an ass but what exactly was the ""casteist remark"" in there?::The show should be cancelled::So sorry but Hoida should not have been disrespectful to a female. It doesn't talk good about him, his mindset towards any female.::::Seriously who is mayawati and what is her contribution towards india::Don't play female and caste card....::super..!!::Isme dalit kaise bhai!?::This is racism. Just cry when Americans and Australians do to you. Actually we are not only victims but also culprits::He did not mentioned anywhere about NATIONAL LEADER Mayawati.Mayawati could be so many women.Mayawati is jz a name. No cast creed or anything is related to name. He cracked a joke and it should be taken as normally not politically! Arghh man...india k log ki soch kya hoga::R u really out of your mind .::Hahah...upgrade ur sense of humor::Lgta h iske pass ab passe kmane ka yhi trika Bacha h Kuki movie vgra to koi mil nhi rhi , covid such me logo ke kaam Kha gya h , kuch passe kmane ke liye log Kitna gir rhe h::National leader????who???::bhadwe kha h tu......india ki rd largest party h BSP::National leader jo recession me apne aur haathi ka putla banati hai?::Don't knw wht hppn with peoples mentality.....::He doesn't say any leader::::National leader::There was nothing casteist about it Very sexist ,absolutely wrong of him to say about a women Dont bring caste into this .::I didn't get the joke! Some plz explain that he said in end::Can you translate this hindi::Casteism kaha se aagya bhai log marr rhe hai corona se unoe dhyaan do.::That voice of oppressed is currently supporting BJP. The same BJP which is known for oppression of Dalits. So better check your facts !::Takleef hui hai lagta hai...::Did he say ""National Leader"" or ""Dalit woman""?::Bhaiyo sab iska post report karenge. Jhutti khabre faila raha hai.::Poori duniya me ek hi Mayavati hai kya?? Non-sense people::Koi sense hai is tweet aur trend ki?::Is that same mayawati ... That leader::Making her own statues don't makes her voice of oppressed::It was funny though::Good Joke::Are kyun sir abhivyakti ki azadi hai na rehne do bole to bole hum nahi sunengeFor your note i am against all type of comments made for any leader and not biased on gender::Pathetic this fellow!! He has such a false put on accent!!! These men must be behind bars::Jao bhai koi kaam dhundo jao::Haan tu modi ko maa ki gaali dede to theek::If he wants to refer any women for dirty joke, he could have taken his mother for that joke whoever it is. I bet he would do, he seems like a person have no respect for any woman.::Lgta hai velle ho::Bhai isne mjak bnaya galat baat h. Baki va ab bhi dalit hi hai. Sabse badi state up ki cm rh chuki hai. Z+ security hai. Or ab bhi dalit hai. Dalit ka mtlb bhi pata h ya nhi.::Sale gand ke andhe::Mayawati ke fans KO itni english aati bhi hai ??::""voice of oppressed"" a dirty joke::Abey castism kaha se le ate ho Dalit woman who makes hundreds of her own statues ..who is also illiterate and believes making if her own statues us development::Statement is not acceptable beacause she is a dalit. Go boy and fuck yourself.::Yar uske bolne se hojayega kya wo bolega tera baap pagal hai to kya wo pagal hojayega,wo bolega jaa tu naali mein kood ja kooda jayega kya ,agr kooda jayega to phir khood ja bc har din arrest karne oar aajate ho yr,bhangi bola to wo arrest aur agar ma behn ki gaali de to sahi hai::you must learn English before lecturing::Abe ky h bhai tumhe kuch problem jyda h he ky dalit ka majak nd all jab pm modi par krte ho tab kha jata h gya , jab rahul gandhi ka majak udaya tab kh gye the jb mon...Bhai ye tum kar rhe ho ucn- nich ki baatain ....if anyone wants equality then they should behave like that::Chup kar saal ka baccha Joke is funny::Chup be teri ma ka bsda::lol, people making joke on PM Modi everyday.. shall we fuck those people? Idiots, these are just jokes, take it as joke.::Phir se victim card suru ho gaya bhim mim walo ka idhar::Pehle spelling likhna sikle Arrest ka::Padhai karo reSpelling galat hai::For making a joke on his personal time?? As if you don't speak shit about any politicians. Smh::Sometimes i don't understand what you guys eat. Like you always spit faeces like you are oppressed or something like that and if somebody said that thing then you say you are superior to them. Now please decide who are you? Just faeces spreader or a human or a dalit?::Chal bsdk, salo bas hate failao tum log. Kisi bhi baat ko utha kar aa jaate ho cast cast karte hue, abey bass karo be ka bharat nahi hai aa gaya hai, ab to chod do ye sab::Itna sa troll nahi jhel sakte tum log to phone band krke ghar me beth na chutiye::Isne National leader mayavati, dalit women, koi cast ko kahan mention kiya hai?Ye agar koi foriegn actor/comedian baat kare to lot-pot hoke haste ho, to agar Indian se kya problem hai?Aur hota hai na ki agar aisa bol to chalta hai inko::Jaab modi ko gali dete ho....tab freedom of speech... democracy aur mayawati Kya koi Rajkumari he .......::Tuje arrest kar lete h,, teri maayaji ko bhi,,::Bhaiyo ....agr only joke hota to trend nhi hota but ye mayawati ka nam lekr ek woman category ka hi mjak bna dia h ...::Dalit womanlo Ab Religion bhi dal diya::If u said he made dirty jokes on a women I ud have supported u heart in and hear out. But adding dalit women that's cheap mentality my friend. He isn't castiest but u r!::Dinbhar modi ko gali dete h tb dikhta nhi.fir to tmhe b jail me dalna chaiye.mayavati mahan hogai use bola to.khud kre to shi...jb dekho girftar kaa bhokte rhte h.rapiest k lie kbhi trnd ni krwayenge::He is talking in elglish and you probably don't know any englishBas trend mai jump maar lena haiPhone cheeno in sensitive bachoo se::Abe ye dalit, national leader etc kaha se a gaya?Agar ye uske bare mai he kaha hai to kya dalit, CM hone ke wajah se hi galat joke hai ye? Agar ye joke kisi aam mahila ke liya bola hota to galat nahi tha?Ye bekar ke drama ki jaroorat nahi haikisi bhi mahila ke liye galat hai::Bsdk casteism kaha mila re tujhe chutiye..::Is that a joke that was pathetic how are these people allowed to speak such nonsense::Mast joke::Wat did she do for the oppressed? Had she done anything she wudnt lose her chair Being dalit doesnt qualify her not to be mocked. There r ppl who abuse, badmouth, mock the PM of the country n nothing happens tem::but was he referring to ms mayawati... as in BSP leader...::Inke according Mayawati iss duniya mai ek hi hai::Tension mat lo bhai. Mayawati ko English nahi aati::,::Mast Bola hai Maya ke lea kis lea arrest kaew tum to chuitiya ho Gaye ho sab::Kya usne leader mayavati bola ?::Esa koi joke agar kisi Hindu devi devta par hota tab ap jese log bohot Waah Waah krte. Hipocracy ki bhi koi seema hoti h...::Is there only one mayawati in the whole world? Or this name has any copyright? My maid's name is also mayawati. Now what should I do? Should I turn her out from job?::National leader? R u out of ur mind BSDK?::Sala Mayavati se.. Ek bar karna muskil hai... Sala yeh Do bar kaun kiya re?? ...... jisne::Hello!We find your content around Humour very fun!We invite you to Koo App to post this content everyday so that you get:1. More visibility &amp; followers2. More reactions3. Access to Indian language usersJoin Koo here today:",HOF
